case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star
45540,15.0,6.75,33.75,"[2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]",0.007782,0.552149,18181.554899
45541,15.0,9.21,46.05,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 4, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0.022926,0.517213,5618.890887
45542,15.0,8.0,40.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",0.020132,0.554202,7067.158940
45543,15.0,6.78,33.9,"[2, 1, 1, 1, 1, 3, 2, 1, 4, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1]",0.005847,0.516513,17598.484625
45544,15.0,8.88,44.4,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",0.012748,0.581264,12600.192506
45545,15.0,9.82,49.1,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1]",0.006564,0.491166,20042.316738
45546,15.0,7.91,39.55,"[2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1]",0.009199,0.588157,16117.276049
45547,15.0,9.41,47.05,"[3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0.006172,0.540068,20708.267421
45548,15.0,10.13,50.65,"[1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",0.027781,0.555227,4466.340288
45549,15.0,7.82,39.1,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.007289,0.504764,21351.715471
45550,15.0,9.73,48.65,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.006584,0.527466,18662.834522
45551,15.0,7.94,39.7,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1]",0.034639,0.545797,3714.922554
45552,15.0,9.08,45.4,"[1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1]",0.006418,0.524380,22139.312117
45553,15.0,10.18,50.9,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1]",0.006022,0.528288,23311.974355
45554,15.0,9.43,47.15,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.087436,0.524660,1770.099366
45555,15.0,8.42,42.1,"[1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",0.006752,0.542701,23094.557983
45556,15.0,6.7,33.5,"[1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2]",0.010135,0.544124,10480.884364
45557,15.0,8.52,42.6,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.010049,0.523831,15589.537258
45558,15.0,8.42,42.1,"[1, 1, 2, 2, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1]",0.022173,0.529451,5596.641055
45559,15.0,7.94,39.7,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",0.008146,0.509514,19713.421702
45560,15.0,9.27,46.35,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.015053,0.516755,11218.062819
45561,15.0,9.23,46.15,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1]",0.008029,0.546287,16556.026826
45562,15.0,8.3,41.5,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0.009410,0.588670,16804.400640
45563,15.0,7.53,37.65,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0.006989,0.511563,20858.775832
45564,15.0,9.11,45.55,"[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1]",0.006975,0.528084,17334.063990
45565,15.0,8.79,43.95,"[3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0.013914,0.529643,10317.518797
45566,15.0,9.34,46.7,"[1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.006647,0.553141,22264.201579
45567,15.0,10.27,51.35,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0.006141,0.518815,19921.013885
