case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star
3386,10.0,1.19,0.59,"[1, 1, 1, 1, 1]",0.019032,0.136422,2725.938204
3387,10.0,1.02,0.51,"[1, 1, 1, 2, 1]",0.022860,0.103143,1984.721960
3388,10.0,1.28,0.64,"[1, 1, 1, 1, 1]",0.021300,0.106298,2113.595101
3389,10.0,2.1,1.05,"[1, 1, 1, 1, 1]",0.008820,0.094477,3929.785373
3390,10.0,1.99,0.99,"[1, 1, 1, 1, 1]",0.021310,0.115367,2301.250531
3391,10.0,0.93,0.47,"[1, 1, 1, 1, 1]",0.020040,0.099397,2302.351862
3392,10.0,2.1,1.05,"[1, 1, 1, 1, 1]",0.013404,0.077192,3900.415581
3393,10.0,1.91,0.95,"[1, 1, 1, 1, 1]",0.012864,0.077635,4937.621004
3394,10.0,2.34,1.17,"[1, 1, 1, 1, 1]",0.036411,0.077337,1333.673449
3395,10.0,1.38,0.69,"[1, 1, 1, 1, 3]",0.015754,0.104905,2914.838058
3396,10.0,1.42,0.71,"[1, 1, 1, 1, 1]",0.042020,0.098740,1376.963504
3397,10.0,2.38,1.19,"[1, 1, 1, 1, 1]",0.009642,0.090053,4602.734518
3398,10.0,1.26,0.63,"[1, 1, 1, 1, 1]",0.044874,0.090365,1225.666541
3399,10.0,1.9,0.95,"[1, 1, 1, 1, 1]",0.012564,0.097600,3502.025886
3400,10.0,1.74,0.87,"[1, 1, 1, 1, 1]",0.009935,0.107233,5541.845713
3401,10.0,1.28,1.28,"[1, 1, 1, 1, 1]",0.012024,0.124998,3870.575413
3402,10.0,1.47,1.47,"[1, 1, 1, 1, 1]",0.010757,0.220966,3484.175163
3403,10.0,2.17,2.17,"[1, 1, 1, 1, 1]",0.016912,0.179077,3079.480289
3404,10.0,2.25,2.25,"[1, 1, 1, 1, 1]",0.009806,0.143378,4548.319793
3405,10.0,2.06,2.06,"[1, 1, 1, 1, 1]",0.008093,0.135617,6885.025000
3406,10.0,0.93,0.93,"[1, 1, 1, 1, 1]",0.020368,0.133959,3080.373755
3407,10.0,1.7,1.7,"[1, 1, 1, 2, 1]",0.024725,0.127726,2100.727901
3408,10.0,2.03,2.03,"[1, 1, 1, 1, 1]",0.092551,0.142499,536.785551
3409,10.0,1.3,1.3,"[1, 1, 1, 1, 1]",0.136591,0.138990,335.453192
3410,10.0,2.3,2.3,"[1, 1, 1, 1, 1]",0.013569,0.187006,4370.289301
3411,10.0,1.64,1.64,"[1, 1, 1, 1, 1]",0.008963,0.108441,4844.493802
3412,10.0,1.62,1.62,"[1, 1, 1, 1, 1]",0.017159,0.153270,2605.117219
3413,10.0,1.98,1.98,"[1, 1, 1, 1, 1]",0.014301,0.147437,3815.135643
3414,10.0,2.37,2.37,"[1, 1, 1, 1, 1]",0.013926,0.226400,4419.041107
3415,10.0,1.53,1.53,"[1, 1, 1, 1, 1]",0.009898,0.193838,5433.412838
3416,10.0,2.15,2.15,"[1, 1, 1, 1, 1]",0.014156,0.143804,3549.041080
3417,10.0,1.98,1.98,"[1, 1, 1, 1, 1]",0.008906,0.192405,5046.315513
3418,10.0,1.88,1.88,"[3, 1, 1, 1, 1]",0.010293,0.170142,4672.463160
3419,10.0,1.18,1.18,"[1, 1, 1, 1, 2]",0.015998,0.162030,3197.832339
3420,10.0,1.66,1.66,"[1, 1, 1, 1, 2]",0.008396,0.207549,5865.816129
3421,10.0,1.85,1.85,"[1, 1, 1, 2, 1]",0.009408,0.187621,4471.729734
3422,10.0,1.31,1.31,"[1, 1, 1, 1, 1]",0.014732,0.176071,2979.956340
3423,10.0,1.64,1.64,"[1, 1, 1, 1, 1]",0.019186,0.159966,2467.362650
3424,10.0,1.58,1.58,"[1, 1, 1, 1, 1]",0.017591,0.159293,2959.477440
3425,10.0,2.09,2.09,"[1, 1, 1, 1, 1]",0.019996,0.144865,2132.432080
3426,10.0,1.54,1.54,"[1, 1, 1, 1, 1]",0.023941,0.120666,2164.471834
3427,10.0,1.88,1.88,"[2, 1, 1, 1, 1]",0.021768,0.198618,1973.496938
3428,10.0,1.42,1.42,"[1, 1, 1, 1, 1]",0.017965,0.157517,2827.721625
3429,10.0,2.01,2.01,"[1, 1, 1, 1, 1]",0.012339,0.184925,3715.190422
3430,10.0,2.02,2.02,"[1, 1, 2, 1, 1]",0.018686,0.190352,2343.472188
3431,10.0,1.17,1.17,"[1, 1, 1, 1, 1]",0.013638,0.155412,3950.738066
3432,10.0,2.32,2.32,"[1, 1, 1, 1, 1]",0.008249,0.184243,6010.245053
3433,10.0,1.89,1.89,"[1, 1, 1, 1, 1]",0.013403,0.131837,3332.022647
3434,10.0,1.68,1.68,"[1, 1, 1, 1, 1]",0.009491,0.159544,4880.438555
3435,10.0,2.74,2.74,"[1, 1, 1, 1, 1]",0.012872,0.142411,3674.776998
3436,10.0,1.34,1.34,"[1, 1, 1, 1, 1]",0.014792,0.138926,2846.080805
3437,10.0,2.12,2.12,"[1, 1, 1, 1, 1]",0.012490,0.148828,3647.782436
3438,10.0,1.27,1.27,"[1, 1, 1, 1, 1]",0.012005,0.133268,4103.311809
3439,10.0,1.31,1.31,"[1, 1, 1, 2, 1]",0.020025,0.176538,2371.591391
3440,10.0,1.98,1.98,"[1, 1, 2, 1, 1]",0.009080,0.167100,4769.998002
3441,10.0,1.43,1.43,"[1, 1, 1, 1, 1]",0.022876,0.165695,1989.010481
3442,10.0,1.37,1.37,"[2, 1, 1, 1, 1]",0.015895,0.156545,2341.561093
3443,10.0,1.35,1.35,"[1, 1, 1, 1, 1]",0.024890,0.183105,1610.305326
3444,10.0,1.54,1.54,"[1, 1, 1, 1, 1]",0.014075,0.157443,3477.144827
3445,10.0,1.02,1.02,"[1, 1, 1, 1, 1]",0.028430,0.159910,1655.279232
3446,10.0,1.83,1.83,"[1, 1, 1, 1, 1]",0.010803,0.243740,4333.780461
3447,10.0,1.96,1.96,"[1, 1, 1, 1, 1]",0.008676,0.175977,4774.067621
3448,10.0,1.77,1.77,"[1, 1, 1, 1, 1]",0.041809,0.179520,1211.211513
3449,10.0,1.41,1.41,"[1, 1, 3, 1, 1]",0.010272,0.163115,4871.626064
3450,10.0,1.47,1.47,"[1, 1, 1, 1, 2]",0.013239,0.172244,3092.339164
3451,10.0,2.54,2.54,"[1, 1, 1, 1, 1]",0.008707,0.133903,6211.399669
3452,10.0,1.7,1.7,"[1, 1, 1, 1, 2]",0.009977,0.168249,4500.307418
3453,10.0,1.5,1.5,"[1, 1, 2, 1, 1]",0.010905,0.153980,4806.816218
3454,10.0,1.26,1.26,"[1, 1, 1, 1, 1]",0.014324,0.190508,3810.417569
3455,10.0,1.66,1.66,"[1, 1, 1, 1, 1]",0.009709,0.166673,4912.893315
3456,10.0,1.92,1.92,"[1, 1, 1, 1, 1]",0.010131,0.138015,5498.035282
3457,10.0,1.65,1.65,"[1, 1, 2, 1, 1]",0.012074,0.162200,4300.062892
3458,10.0,1.49,1.49,"[1, 1, 1, 1, 1]",0.010617,0.169775,6071.380085
3459,10.0,1.78,1.78,"[1, 1, 1, 1, 2]",0.014134,0.182956,3702.485577
3460,10.0,1.77,1.77,"[1, 1, 1, 1, 1]",0.069870,0.146210,609.704946
3461,10.0,1.74,1.74,"[1, 1, 1, 1, 1]",0.008597,0.176311,5634.547853
3462,10.0,1.32,1.32,"[1, 1, 1, 1, 1]",0.010787,0.158583,2877.626301
3463,10.0,1.14,1.14,"[2, 1, 1, 1, 1]",0.011123,0.201431,4370.069393
3464,10.0,1.66,1.66,"[1, 1, 2, 1, 1]",0.008678,0.135074,5470.398823
3465,10.0,1.58,1.58,"[1, 1, 1, 1, 1]",0.016147,0.157233,3609.258284
3466,10.0,1.89,1.89,"[1, 1, 1, 1, 1]",0.010111,0.155606,5435.564217
3467,10.0,1.82,1.82,"[1, 1, 2, 1, 1]",0.008064,0.178016,6565.243093
3468,10.0,2.02,2.02,"[1, 1, 1, 1, 1]",0.017881,0.212392,2782.773755
3469,10.0,1.62,1.62,"[1, 1, 2, 1, 1]",0.083657,0.122848,574.727022
3470,10.0,1.44,1.44,"[1, 1, 1, 1, 1]",0.010591,0.189743,5146.034827
3471,10.0,2.03,2.03,"[1, 1, 1, 1, 1]",0.016918,0.150135,3182.339263
3472,10.0,2.0,2.0,"[1, 1, 2, 1, 1]",0.012834,0.157023,3374.678656
3473,10.0,1.94,1.94,"[1, 1, 1, 1, 1]",0.023204,0.219135,2229.811238
3474,10.0,1.16,1.16,"[1, 1, 1, 1, 1]",0.054048,0.142995,1012.806334
3475,10.0,1.49,1.49,"[1, 1, 1, 1, 2]",0.009581,0.183500,5365.639114
3476,10.0,1.49,1.49,"[1, 1, 1, 1, 1]",0.022303,0.137510,2558.373639
3477,10.0,1.77,1.77,"[1, 1, 1, 1, 2]",0.014631,0.125103,3199.358648
3478,10.0,1.48,1.48,"[1, 1, 1, 1, 1]",0.010214,0.145104,4051.147812
3479,10.0,2.21,2.21,"[1, 1, 1, 1, 1]",0.007866,0.129504,7073.083024
3480,10.0,0.98,0.98,"[1, 1, 1, 1, 1]",0.028960,0.159391,1891.552042
3481,10.0,2.56,2.56,"[1, 1, 1, 2, 1]",0.010329,0.144950,5177.711389
3482,10.0,1.76,1.76,"[1, 1, 1, 1, 1]",0.012769,0.130697,3531.898940
3483,10.0,2.21,2.21,"[1, 3, 1, 1, 1]",0.009213,0.162548,3783.738820
3484,10.0,2.05,2.05,"[1, 1, 1, 2, 1]",0.013866,0.146698,2880.407457
3485,10.0,2.55,2.55,"[1, 1, 1, 1, 1]",0.013863,0.126543,3527.328556
3486,10.0,1.73,1.73,"[1, 1, 1, 1, 1]",0.009713,0.213871,4122.413008
3487,10.0,1.43,1.43,"[1, 1, 1, 1, 1]",0.009760,0.172760,5745.735453
3488,10.0,1.59,1.59,"[1, 1, 1, 1, 1]",0.066285,0.141261,841.221335
3489,10.0,1.25,1.25,"[1, 1, 1, 1, 2]",0.020440,0.255488,2164.340707
3490,10.0,1.75,1.75,"[1, 1, 2, 1, 1]",0.012360,0.153619,3855.156381
