case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star
54325,5.0,12.65,63.25,"[4, 3, 3, 4, 2, 2, 5, 3, 3, 4, 2, 2, 5, 2, 4, 5, 3, 7, 2, 2, 2, 2, 3, 5, 2]",0.027344,0.695156,7461.401225
54326,5.0,13.02,65.1,"[2, 3, 3, 2, 3, 2, 4, 3, 4, 4, 2, 6, 4, 2, 5, 2, 11, 6, 3, 4, 2, 5, 5, 8, 2]",0.014450,0.702388,11271.308869
54327,5.0,13.65,68.25,"[5, 5, 7, 4, 4, 2, 4, 2, 4, 3, 4, 5, 3, 11, 7, 3, 6, 3, 6, 3, 6, 2, 5, 4, 3]",0.004516,0.718667,32698.204006
54328,5.0,13.3,66.5,"[2, 5, 2, 2, 3, 4, 3, 6, 3, 8, 3, 6, 4, 2, 4, 4, 4, 3, 3, 3, 2, 4, 4, 2, 3]",0.009187,0.688789,20326.657944
54329,5.0,14.34,71.7,"[3, 4, 2, 6, 5, 2, 3, 8, 7, 3, 5, 2, 7, 3, 4, 2, 3, 6, 4, 4, 3, 3, 2, 2, 2]",0.008269,0.704525,22985.081823
54330,5.0,13.04,65.2,"[3, 3, 6, 6, 4, 3, 4, 2, 5, 5, 9, 5, 5, 3, 4, 4, 9, 4, 4, 4, 4, 3, 5, 4, 3]",0.007712,0.708432,22671.044104
54331,5.0,13.37,66.85,"[3, 6, 3, 3, 3, 2, 5, 4, 6, 5, 4, 4, 3, 3, 2, 5, 7, 4, 5, 2, 3, 4, 4, 3, 4]",0.009609,0.704125,17737.484819
54332,5.0,14.67,73.35,"[2, 3, 3, 3, 6, 8, 4, 4, 3, 3, 2, 6, 3, 2, 3, 4, 3, 3, 4, 3, 5, 7, 8, 6, 4]",0.004638,0.717929,35004.238043
54333,5.0,14.45,72.25,"[3, 5, 6, 5, 5, 3, 7, 4, 6, 4, 9, 3, 5, 5, 4, 4, 7, 5, 9, 5, 3, 3, 5, 4, 3]",0.008251,0.716814,18494.310985
54334,5.0,14.7,73.5,"[4, 4, 3, 6, 8, 4, 3, 6, 6, 3, 3, 3, 13, 3, 4, 3, 4, 4, 3, 4, 5, 3, 5, 5, 7]",0.008274,0.721709,17330.809956
