case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star
22401,20.0,1.65,0.17,"[2, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0.011562,0.011966,8555.648917
22402,20.0,1.7,0.17,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.023428,0.007684,4357.096559
22403,20.0,2.19,0.22,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0.009390,0.010916,9276.438713
22404,20.0,1.9,0.19,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009933,0.009742,8325.573318
22405,20.0,2.14,0.21,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.019591,0.010824,5066.529120
22406,20.0,1.86,0.19,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009733,0.010928,10496.681481
22407,20.0,1.77,0.18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.015618,0.007937,6273.531375
22408,20.0,1.61,0.16,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.017380,0.007688,5664.054888
22409,20.0,1.25,0.12,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",0.019337,0.010011,4920.185058
22410,20.0,1.88,0.19,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.013180,0.010334,7368.475755
22411,20.0,1.52,0.15,"[1, 1, 1, 1, 1, 1, 2, 1, 2, 1]",0.016735,0.014799,6049.066425
22412,20.0,1.45,0.14,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",0.013361,0.012259,6297.377446
22413,20.0,2.02,0.2,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",0.012626,0.011079,8228.973168
22414,20.0,1.64,0.16,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.018991,0.010015,4442.648852
22415,20.0,1.87,0.19,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.010095,0.013307,9698.148225
22416,20.0,1.44,0.14,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.017874,0.015204,5625.623417
22417,20.0,1.43,0.14,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.015176,0.010557,6589.331062
22418,20.0,2.13,0.21,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0.012611,0.008943,7173.821447
22419,20.0,1.95,0.2,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009425,0.009697,8064.844007
22420,20.0,1.64,0.16,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.012770,0.010225,7916.807234
22421,20.0,1.83,0.18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.012912,0.009928,7273.670207
22422,20.0,1.83,0.18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.021108,0.011611,4306.437565
22423,20.0,2.25,0.23,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.012182,0.015552,9678.514453
22424,20.0,1.69,0.17,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0.012341,0.010386,6458.970220
22425,20.0,1.71,0.17,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0.039108,0.012269,2339.919960
22426,20.0,2.11,0.21,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.019445,0.008571,4934.346260
22427,20.0,1.55,0.16,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.011153,0.009300,7380.987177
22428,20.0,1.53,0.15,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.025979,0.010423,3602.478617
