case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star
6474,15.0,1.99,0.2,"[1, 1, 1, 1, 1]",0.026889,0.016472,2427.767229
6475,15.0,1.6,0.16,"[1, 1, 1, 1, 1]",0.017295,0.018935,3249.463062
6476,15.0,0.89,0.09,"[1, 1, 1, 1, 1]",0.020348,0.017882,2889.670698
6477,15.0,1.81,0.18,"[1, 1, 1, 1, 1]",0.036548,0.026431,1418.965812
6478,15.0,1.48,0.15,"[1, 1, 1, 1, 1]",0.027669,0.018328,1762.970194
6479,15.0,1.63,0.16,"[1, 1, 1, 1, 1]",0.031483,0.021615,1536.702379
6480,15.0,2.41,0.24,"[1, 1, 1, 1, 1]",0.013458,0.016824,5020.056432
6481,15.0,1.89,0.19,"[1, 1, 1, 1, 1]",0.012850,0.019108,5682.477278
6482,15.0,1.55,0.16,"[1, 1, 1, 1, 1]",0.018411,0.021943,3556.599138
6483,15.0,1.34,0.13,"[1, 1, 1, 1, 1]",0.105838,0.016673,531.001568
6484,15.0,1.71,0.17,"[1, 1, 1, 1, 1]",0.017753,0.022363,3135.261804
6485,15.0,1.47,0.15,"[1, 1, 1, 1, 1]",0.063440,0.013756,1047.288538
6486,15.0,1.19,0.12,"[1, 1, 1, 1, 1]",0.013702,0.012765,4456.289523
6487,15.0,1.38,0.14,"[1, 1, 1, 2, 1]",0.027976,0.015818,2172.944038
6488,15.0,1.63,0.16,"[1, 1, 1, 1, 1]",0.033704,0.013503,1685.270225
6489,15.0,1.55,0.16,"[1, 2, 1, 1, 1]",0.044078,0.029878,1114.618230
6490,15.0,1.77,0.18,"[1, 1, 1, 2, 1]",0.012481,0.019961,4842.565587
6491,15.0,1.89,0.19,"[1, 1, 1, 1, 1]",0.021213,0.019306,2936.853052
6492,15.0,2.15,0.21,"[1, 1, 1, 1, 1]",0.014301,0.017419,3906.136821
6493,15.0,2.43,0.24,"[1, 2, 1, 1, 1]",0.040741,0.021630,1504.125261
6494,15.0,2.34,0.23,"[1, 1, 1, 1, 1]",0.034892,0.015735,1772.334717
6495,15.0,1.35,0.14,"[1, 1, 1, 1, 1]",0.011718,0.019408,4650.902293
6496,15.0,1.24,0.12,"[1, 1, 1, 1, 1]",0.013929,0.014128,4511.298009
6497,15.0,1.44,0.14,"[1, 1, 1, 1, 1]",0.027348,0.011681,1818.035616
6498,15.0,1.62,0.16,"[1, 1, 1, 1, 1]",0.017878,0.025493,2871.676766
6499,15.0,1.46,0.15,"[1, 1, 1, 1, 1]",0.015871,0.016905,3931.578694
6500,15.0,1.24,0.12,"[1, 1, 1, 1, 1]",0.014694,0.016124,4622.414199
6501,15.0,1.87,0.94,"[1, 1, 1, 1, 1]",0.049291,0.069246,1244.861928
6502,15.0,2.48,1.24,"[1, 1, 1, 1, 1]",0.019440,0.119304,3450.643103
6503,15.0,1.36,0.68,"[1, 1, 1, 1, 1]",0.020178,0.081753,3182.692346
6504,15.0,1.58,0.79,"[1, 1, 1, 1, 1]",0.031549,0.085466,1700.834717
6505,15.0,2.15,1.07,"[1, 1, 1, 1, 1]",0.029204,0.111282,1844.299410
6506,15.0,1.65,0.82,"[1, 1, 1, 1, 1]",0.020358,0.115950,2982.550870
6507,15.0,1.93,0.96,"[1, 1, 1, 1, 1]",0.022609,0.083056,2672.349362
6508,15.0,1.55,0.78,"[1, 1, 1, 1, 1]",0.012761,0.102339,5896.182594
6509,15.0,2.29,1.15,"[1, 1, 1, 1, 1]",0.019130,0.080637,3276.448279
6510,15.0,1.27,0.64,"[1, 1, 1, 1, 1]",0.024157,0.090772,2865.470268
6511,15.0,1.9,0.95,"[1, 1, 1, 1, 1]",0.012592,0.092605,3856.447123
6512,15.0,1.2,0.6,"[1, 1, 1, 1, 1]",0.013955,0.073427,4057.227160
6513,15.0,0.87,0.43,"[1, 1, 1, 1, 1]",0.036414,0.104427,1655.422545
6514,15.0,1.79,0.9,"[1, 1, 2, 1, 1]",0.011978,0.108378,5471.531697
6515,15.0,2.17,1.08,"[1, 1, 1, 1, 1]",0.013181,0.082134,4849.369022
6516,15.0,2.54,1.27,"[1, 1, 1, 1, 1]",0.009063,0.077874,6682.465052
6517,15.0,1.43,0.71,"[1, 1, 1, 1, 1]",0.012823,0.072386,5129.825206
6518,15.0,1.0,0.5,"[2, 1, 1, 1, 1]",0.056442,0.066961,1034.156749
6519,15.0,1.19,0.59,"[2, 1, 1, 1, 1]",0.056459,0.169643,1043.771770
6520,15.0,1.88,0.94,"[1, 1, 1, 1, 1]",0.026131,0.076573,2181.302397
6521,15.0,2.03,1.01,"[1, 1, 1, 1, 1]",0.017235,0.074856,3690.164670
6522,15.0,1.69,0.84,"[1, 1, 1, 1, 1]",0.011092,0.114175,5717.396139
6523,15.0,2.11,1.05,"[1, 1, 1, 1, 1]",0.012526,0.078788,4143.221803
6524,15.0,2.15,1.07,"[1, 1, 2, 1, 1]",0.010680,0.080688,5308.214568
6525,15.0,0.75,0.38,"[1, 1, 1, 1, 1]",0.033337,0.074104,1880.171106
6526,15.0,1.63,0.81,"[1, 1, 1, 1, 1]",0.013603,0.076292,4665.008530
6527,15.0,1.14,0.57,"[1, 1, 1, 1, 1]",0.025081,0.113048,2816.511384
6528,15.0,1.61,0.81,"[1, 1, 1, 1, 1]",0.023440,0.065885,2480.355209
6529,15.0,1.97,0.98,"[1, 1, 1, 1, 1]",0.028613,0.065919,2107.415802
6530,15.0,2.02,1.01,"[1, 1, 1, 1, 1]",0.016341,0.107906,3912.927022
6531,15.0,1.96,0.98,"[1, 1, 1, 1, 1]",0.012754,0.142768,3421.696909
6532,15.0,1.29,0.65,"[1, 1, 1, 1, 2]",0.015494,0.132829,2922.364011
6533,15.0,1.53,0.77,"[2, 1, 1, 1, 1]",0.019601,0.081543,2719.293432
6534,15.0,1.91,0.95,"[1, 1, 1, 1, 1]",0.013930,0.094585,4415.003429
6535,15.0,1.26,0.63,"[1, 1, 1, 1, 1]",0.013669,0.061154,5002.411905
6536,15.0,2.04,1.02,"[1, 1, 1, 1, 2]",0.011860,0.091918,4144.866932
6537,15.0,1.9,0.95,"[1, 1, 1, 1, 1]",0.009858,0.104406,5063.912155
6538,15.0,1.91,0.95,"[1, 1, 1, 1, 1]",0.016423,0.108581,3700.907899
6539,15.0,1.13,0.56,"[1, 1, 1, 1, 1]",0.014992,0.113773,3828.828305
6540,15.0,1.68,0.84,"[1, 1, 1, 1, 1]",0.015784,0.122651,3811.354856
6541,15.0,1.76,0.88,"[1, 1, 1, 1, 1]",0.014429,0.103416,4928.891266
6542,15.0,2.23,1.11,"[1, 1, 1, 1, 1]",0.013107,0.094435,4498.366793
6543,15.0,0.9,0.45,"[1, 1, 1, 1, 1]",0.032176,0.104547,2002.710675
6544,15.0,2.19,1.09,"[1, 1, 4, 1, 1]",0.011790,0.083857,3990.808848
6545,15.0,2.29,1.15,"[1, 1, 1, 1, 1]",0.012254,0.109296,5893.414023
6546,15.0,1.69,0.84,"[1, 1, 1, 1, 1]",0.033887,0.069827,1705.662635
6547,15.0,2.06,1.03,"[1, 1, 1, 1, 1]",0.029643,0.072950,1881.044233
6548,15.0,1.73,0.86,"[1, 1, 1, 2, 1]",0.016604,0.109004,2790.966132
6549,15.0,1.07,0.54,"[1, 1, 1, 1, 1]",0.016406,0.106486,3162.170248
6550,15.0,2.11,1.05,"[1, 1, 1, 1, 1]",0.013073,0.113683,4745.707520
6551,15.0,2.09,1.04,"[1, 1, 1, 1, 1]",0.011357,0.112079,5554.321234
6552,15.0,1.78,0.89,"[1, 1, 1, 1, 2]",0.010683,0.074443,5912.209748
6553,15.0,2.23,1.11,"[1, 1, 1, 1, 1]",0.016964,0.082298,3442.635982
6554,15.0,1.61,0.81,"[1, 1, 1, 1, 1]",0.016810,0.088938,3974.905470
6555,15.0,1.39,0.69,"[1, 1, 1, 1, 1]",0.013203,0.090444,5056.252377
6556,15.0,1.93,0.96,"[1, 1, 1, 1, 1]",0.013004,0.084413,3986.417978
6557,15.0,1.21,0.6,"[1, 1, 1, 1, 1]",0.016248,0.083543,3771.434874
6558,15.0,0.82,0.41,"[2, 1, 1, 1, 1]",0.023476,0.094653,2512.784305
6559,15.0,1.28,0.64,"[1, 1, 1, 1, 1]",0.016461,0.105595,3641.338975
6560,15.0,1.35,0.68,"[2, 1, 1, 1, 1]",0.012751,0.180736,4112.689669
6561,15.0,2.38,1.19,"[1, 1, 1, 1, 1]",0.012976,0.112378,4739.575357
6562,15.0,1.22,0.61,"[1, 1, 1, 2, 1]",0.027671,0.113569,1850.645315
6563,15.0,1.64,0.82,"[1, 1, 1, 1, 1]",0.019650,0.143766,3072.776746
6564,15.0,1.04,0.52,"[1, 1, 1, 1, 1]",0.055704,0.123762,950.733987
6565,15.0,1.68,0.84,"[1, 1, 1, 1, 1]",0.014511,0.082102,4112.756910
6566,15.0,1.83,0.92,"[1, 1, 1, 1, 1]",0.017801,0.095408,3582.890647
6567,15.0,1.27,0.64,"[1, 1, 1, 1, 1]",0.017012,0.104584,3113.171729
6568,15.0,1.21,0.6,"[1, 1, 1, 1, 1]",0.058930,0.108497,957.403023
6569,15.0,1.13,0.56,"[2, 1, 1, 1, 1]",0.023588,0.103508,2319.786152
6570,15.0,1.52,0.76,"[1, 1, 1, 1, 1]",0.021401,0.081772,2958.766395
6571,15.0,2.07,1.03,"[1, 1, 1, 1, 2]",0.014064,0.077487,4343.622135
6572,15.0,1.13,0.56,"[1, 1, 1, 1, 1]",0.023793,0.073192,2410.000118
6573,15.0,1.15,0.57,"[1, 1, 1, 1, 1]",0.016900,0.078580,3524.161618
6574,15.0,2.22,1.11,"[1, 1, 1, 1, 1]",0.012946,0.076462,4756.786563
6575,15.0,1.83,0.92,"[1, 1, 1, 1, 1]",0.037328,0.106037,1167.477313
6576,15.0,1.46,0.73,"[1, 1, 1, 1, 1]",0.012670,0.083675,4306.159799
6577,15.0,1.56,0.78,"[1, 1, 1, 1, 1]",0.016230,0.089307,3663.500276
6578,15.0,1.3,0.65,"[1, 1, 2, 1, 1]",0.038883,0.097897,1349.940297
6579,15.0,1.66,0.83,"[1, 1, 1, 1, 1]",0.011943,0.072726,4396.038067
6580,15.0,1.44,0.72,"[1, 1, 1, 1, 1]",0.017336,0.075758,3240.729136
6581,15.0,1.93,0.96,"[1, 1, 1, 1, 1]",0.013696,0.070468,3963.237551
6582,15.0,1.23,0.61,"[1, 1, 1, 1, 1]",0.048433,0.108936,1085.210710
6583,15.0,1.56,0.78,"[1, 1, 1, 1, 1]",0.029664,0.105391,2191.885876
6584,15.0,1.23,0.61,"[1, 1, 1, 1, 1]",0.025536,0.060829,2365.258240
6585,15.0,1.94,0.97,"[1, 1, 1, 1, 1]",0.012539,0.073666,4213.935133
6586,15.0,1.16,0.58,"[1, 1, 1, 1, 1]",0.045049,0.086521,1366.964176
6587,15.0,2.23,1.11,"[1, 1, 1, 1, 1]",0.020660,0.072365,3603.174107
6588,15.0,1.23,0.61,"[1, 1, 1, 1, 1]",0.015339,0.079150,4074.457920
6589,15.0,2.05,1.02,"[1, 1, 1, 1, 1]",0.028836,0.103512,1822.023478
6590,15.0,1.77,0.89,"[1, 1, 1, 1, 1]",0.013166,0.091698,4616.552372
6591,15.0,1.59,0.8,"[1, 1, 1, 1, 1]",0.017762,0.102259,4339.490700
6592,15.0,1.68,0.84,"[1, 1, 1, 1, 1]",0.017853,0.104448,3062.855062
6593,15.0,1.82,0.91,"[1, 1, 1, 1, 1]",0.013247,0.067344,5229.757428
6594,15.0,1.81,0.91,"[1, 1, 1, 1, 3]",0.011541,0.086248,5243.164933
6595,15.0,1.21,0.6,"[1, 1, 1, 1, 1]",0.053881,0.100632,974.371304
6596,15.0,1.18,0.59,"[1, 1, 1, 1, 1]",0.015344,0.084071,3754.032206
6597,15.0,2.0,1.0,"[1, 1, 1, 1, 1]",0.010398,0.100500,5147.101303
6598,15.0,1.73,0.86,"[1, 1, 1, 1, 1]",0.018173,0.092205,3031.942276
6599,15.0,1.3,0.65,"[1, 1, 1, 1, 1]",0.020650,0.080141,3375.247784
6600,15.0,1.29,0.65,"[1, 1, 1, 1, 1]",0.027144,0.087933,2331.232687
6601,15.0,2.29,2.29,"[1, 1, 1, 1, 1]",0.010519,0.167040,5026.904440
6602,15.0,2.65,2.65,"[1, 1, 1, 1, 1]",0.015782,0.149231,4062.782488
6603,15.0,2.11,2.11,"[1, 1, 1, 1, 1]",0.029321,0.217154,2145.884028
6604,15.0,1.36,1.36,"[1, 1, 1, 1, 1]",0.018097,0.166375,3196.070788
6605,15.0,1.99,1.99,"[1, 1, 1, 1, 1]",0.011683,0.119877,5806.574332
6606,15.0,1.99,1.99,"[1, 1, 1, 1, 1]",0.013782,0.139546,4604.516828
6607,15.0,1.35,1.35,"[1, 1, 1, 1, 1]",0.011702,0.173640,4021.384925
6608,15.0,0.62,0.62,"[1, 1, 1, 1, 1]",0.030804,0.158580,2176.989813
6609,15.0,1.91,1.91,"[1, 1, 1, 1, 1]",0.015506,0.156686,4082.181368
6610,15.0,1.09,1.09,"[1, 1, 1, 1, 1]",0.016360,0.185639,3397.346298
6611,15.0,1.07,1.07,"[1, 1, 1, 2, 1]",0.012309,0.146595,4826.633055
6612,15.0,1.74,1.74,"[1, 1, 2, 1, 1]",0.009935,0.220795,5663.791929
6613,15.0,1.28,1.28,"[1, 1, 1, 1, 2]",0.021636,0.184369,2588.793711
6614,15.0,1.59,1.59,"[1, 1, 1, 1, 1]",0.012462,0.226405,4464.931757
6615,15.0,1.37,1.37,"[1, 1, 1, 1, 1]",0.015745,0.307485,4252.741373
6616,15.0,2.67,2.67,"[1, 1, 1, 1, 1]",0.008395,0.125136,7470.760399
6617,15.0,2.3,2.3,"[1, 1, 1, 1, 1]",0.022065,0.142851,3128.041298
6618,15.0,2.02,2.02,"[1, 1, 1, 1, 1]",0.022485,0.156907,2611.519825
6619,15.0,1.32,1.32,"[1, 1, 2, 1, 1]",0.012137,0.162288,4861.165643
6620,15.0,1.23,1.23,"[1, 1, 1, 1, 1]",0.019615,0.140543,3052.704566
6621,15.0,1.84,1.84,"[1, 1, 1, 1, 1]",0.010531,0.150647,6624.116371
6622,15.0,1.73,1.73,"[1, 1, 1, 1, 1]",0.048212,0.201674,1074.002030
6623,15.0,1.75,1.75,"[1, 1, 1, 1, 1]",0.061667,0.115871,903.558406
6624,15.0,2.17,2.17,"[1, 3, 1, 1, 1]",0.008098,0.199867,7410.501775
6625,15.0,2.09,2.09,"[1, 1, 1, 1, 1]",0.024826,0.142558,2166.257660
6626,15.0,1.72,1.72,"[1, 1, 1, 1, 1]",0.018473,0.149751,3622.632786
6627,15.0,1.73,1.73,"[1, 1, 1, 1, 1]",0.013274,0.128767,5374.437552
6628,15.0,2.18,2.18,"[1, 1, 1, 1, 1]",0.012411,0.193828,5074.412837
6629,15.0,1.45,1.45,"[1, 1, 1, 1, 1]",0.015269,0.171104,3125.236449
6630,15.0,1.91,1.91,"[1, 1, 1, 1, 1]",0.012861,0.175339,4918.933928
6631,15.0,1.8,1.8,"[2, 1, 2, 1, 1]",0.012969,0.143229,4032.654765
6632,15.0,1.25,1.25,"[1, 1, 1, 1, 1]",0.019837,0.196309,3410.718485
6633,15.0,1.09,1.09,"[1, 1, 1, 1, 1]",0.023487,0.168806,2662.711080
6634,15.0,1.89,1.89,"[1, 1, 2, 1, 1]",0.011050,0.203346,4661.478411
6635,15.0,2.3,2.3,"[1, 1, 2, 1, 1]",0.014436,0.173717,4226.301556
6636,15.0,2.03,2.03,"[1, 1, 1, 1, 1]",0.009660,0.154273,5031.219920
6637,15.0,1.73,1.73,"[1, 1, 1, 1, 1]",0.026686,0.145623,2400.510291
6638,15.0,2.32,2.32,"[1, 1, 1, 1, 1]",0.038223,0.151889,1834.490793
6639,15.0,1.41,1.41,"[3, 1, 1, 1, 1]",0.009755,0.170310,5548.650805
6640,15.0,2.08,2.08,"[1, 1, 1, 1, 1]",0.015489,0.114458,4005.516961
6641,15.0,2.03,2.03,"[1, 1, 1, 1, 1]",0.025627,0.148942,2019.750481
6642,15.0,1.17,1.17,"[1, 1, 2, 1, 1]",0.013951,0.252112,3714.321167
6643,15.0,2.09,2.09,"[1, 1, 1, 1, 1]",0.035133,0.154620,1785.785202
6644,15.0,2.28,2.28,"[1, 1, 1, 1, 1]",0.009961,0.168233,5716.543104
6645,15.0,1.52,1.52,"[1, 1, 1, 1, 1]",0.013065,0.168910,4883.315335
6646,15.0,2.62,2.62,"[1, 1, 1, 1, 1]",0.061387,0.136201,1031.816386
6647,15.0,1.38,1.38,"[1, 1, 1, 1, 1]",0.013138,0.133566,3790.600728
6648,15.0,1.7,1.7,"[1, 1, 1, 1, 1]",0.013787,0.170358,4511.366383
6649,15.0,2.07,2.07,"[1, 1, 3, 1, 1]",0.014081,0.127392,3636.935530
6650,15.0,1.02,1.02,"[1, 1, 1, 1, 1]",0.020186,0.160962,3267.545847
6651,15.0,1.84,1.84,"[1, 1, 1, 1, 1]",0.011237,0.138557,4942.811508
6652,15.0,1.16,1.16,"[1, 1, 1, 1, 1]",0.033013,0.178739,1790.202034
6653,15.0,1.11,1.11,"[1, 1, 1, 1, 1]",0.017084,0.147903,3395.015896
6654,15.0,1.98,1.98,"[1, 1, 1, 1, 1]",0.019995,0.162559,2417.591740
6655,15.0,2.01,2.01,"[1, 1, 1, 1, 1]",0.012292,0.179686,4790.152544
6656,15.0,1.91,1.91,"[1, 1, 1, 1, 1]",0.024094,0.125494,2508.473875
6657,15.0,1.49,1.49,"[1, 1, 2, 1, 1]",0.023212,0.141847,2331.572331
6658,15.0,1.4,1.4,"[1, 1, 1, 1, 1]",0.013528,0.183453,4733.899256
6659,15.0,2.16,2.16,"[1, 1, 1, 1, 1]",0.012012,0.176521,5476.174083
6660,15.0,1.4,1.4,"[1, 1, 1, 1, 2]",0.013993,0.166419,3639.683745
6661,15.0,2.35,2.35,"[1, 1, 1, 2, 1]",0.017771,0.217837,2785.423788
6662,15.0,1.18,1.18,"[1, 1, 1, 1, 1]",0.017528,0.153187,3603.400959
6663,15.0,1.67,1.67,"[1, 1, 1, 1, 1]",0.011414,0.139519,5421.343293
6664,15.0,2.29,2.29,"[1, 1, 1, 1, 1]",0.012035,0.154474,5389.117155
6665,15.0,1.98,1.98,"[1, 1, 1, 1, 1]",0.014076,0.156296,4673.359254
6666,15.0,0.97,0.97,"[1, 1, 1, 1, 1]",0.019262,0.208199,2431.725488
6667,15.0,1.95,1.95,"[1, 1, 1, 1, 1]",0.027782,0.171838,2654.201541
6668,15.0,1.72,1.72,"[1, 1, 1, 1, 1]",0.013701,0.155043,3815.751206
6669,15.0,2.1,2.1,"[1, 1, 1, 1, 1]",0.010621,0.153779,6223.539475
6670,15.0,1.37,1.37,"[1, 1, 2, 1, 1]",0.029052,0.203506,2142.028410
6671,15.0,2.1,2.1,"[1, 1, 1, 1, 2]",0.014398,0.150968,3348.297736
6672,15.0,2.3,2.3,"[1, 1, 1, 1, 1]",0.027721,0.166004,2101.671502
6673,15.0,0.9,0.9,"[1, 1, 1, 1, 1]",0.021581,0.207359,2747.766706
6674,15.0,1.36,1.36,"[1, 1, 1, 1, 1]",0.035723,0.171412,1754.618657
6675,15.0,1.25,1.25,"[1, 1, 1, 1, 1]",0.013458,0.143926,3881.828672
6676,15.0,1.92,1.92,"[1, 1, 1, 1, 1]",0.022105,0.184520,2579.496522
6677,15.0,1.56,1.56,"[1, 1, 1, 1, 1]",0.013608,0.156430,4203.471013
6678,15.0,1.61,1.61,"[1, 1, 1, 1, 1]",0.018982,0.225002,3407.476634
6679,15.0,1.29,1.29,"[1, 1, 1, 1, 1]",0.016916,0.167903,3524.510800
6680,15.0,2.1,2.1,"[1, 1, 1, 1, 1]",0.010772,0.184705,4409.551860
6681,15.0,1.6,1.6,"[1, 1, 1, 1, 1]",0.013981,0.204355,4348.882868
6682,15.0,1.39,1.39,"[1, 1, 1, 1, 1]",0.018426,0.151835,3452.658877
6683,15.0,1.47,1.47,"[1, 1, 2, 1, 1]",0.012747,0.185540,4603.279310
6684,15.0,1.65,1.65,"[1, 1, 1, 1, 1]",0.015259,0.188502,3721.058161
6685,15.0,1.55,1.55,"[1, 1, 1, 1, 1]",0.013983,0.161767,4569.792082
6686,15.0,1.28,1.28,"[1, 1, 1, 1, 2]",0.019641,0.158345,3171.369460
6687,15.0,1.57,1.57,"[1, 1, 1, 1, 1]",0.013756,0.191571,4299.209112
6688,15.0,1.68,1.68,"[1, 1, 1, 1, 1]",0.011852,0.156047,4684.439104
6689,15.0,1.41,1.41,"[1, 1, 1, 1, 1]",0.029651,0.147783,1694.373607
6690,15.0,1.59,1.59,"[1, 2, 1, 1, 1]",0.011187,0.158088,4570.668519
