case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star
1601,5.0,0.71,0.07,"[1, 1, 1, 1, 1]",0.063800,0.021034,2361.144570
1602,5.0,0.7,0.07,"[1, 1, 1, 1, 1]",0.047795,0.014291,2925.809089
1603,5.0,0.85,0.09,"[1, 1, 1, 1, 1]",0.029628,0.021324,3735.659852
1604,5.0,0.76,0.08,"[1, 1, 1, 1, 1]",0.032044,0.023161,3982.661299
1605,5.0,0.72,0.07,"[1, 1, 1, 1, 1]",0.027272,0.019064,5060.843078
1606,5.0,0.68,0.07,"[1, 1, 1, 1, 1]",0.035238,0.029806,3143.769917
1607,5.0,0.73,0.07,"[1, 1, 1, 1, 1]",0.022008,0.029814,4579.245858
1608,5.0,0.46,0.05,"[1, 1, 1, 1, 1]",0.028176,0.021731,3584.587447
1609,5.0,0.55,0.06,"[1, 1, 1, 1, 1]",0.027513,0.015140,4364.558863
1610,5.0,0.69,0.07,"[1, 1, 1, 1, 1]",0.036919,0.019049,2894.986364
1611,5.0,0.5,0.05,"[1, 1, 1, 1, 2]",0.046050,0.013625,2710.104913
1612,5.0,0.7,0.07,"[1, 1, 1, 1, 1]",0.054519,0.020150,2571.236038
1613,5.0,0.54,0.05,"[1, 1, 1, 1, 1]",0.027403,0.017396,3825.193319
1614,5.0,0.67,0.07,"[1, 1, 1, 1, 1]",0.026463,0.020254,4949.488435
1615,5.0,0.85,0.09,"[1, 1, 1, 1, 1]",0.024399,0.023207,5472.407774
1616,5.0,0.71,0.07,"[1, 1, 1, 1, 1]",0.027315,0.024181,3303.623204
1617,5.0,0.95,0.1,"[1, 1, 1, 1, 1]",0.031723,0.016275,4234.198660
1618,5.0,0.64,0.06,"[1, 1, 1, 1, 1]",0.043346,0.015707,3133.389899
1619,5.0,0.75,0.08,"[1, 1, 1, 1, 1]",0.059696,0.015314,2578.382456
1620,5.0,0.41,0.04,"[1, 1, 1, 1, 1]",0.070606,0.018787,1812.022820
1621,5.0,0.67,0.07,"[1, 1, 1, 1, 1]",0.025684,0.029627,3855.315160
1622,5.0,0.87,0.09,"[1, 1, 1, 1, 1]",0.025522,0.017398,4441.619700
1623,5.0,0.71,0.07,"[1, 1, 1, 1, 1]",0.028132,0.020271,4577.677814
1624,5.0,0.66,0.07,"[1, 1, 1, 1, 2]",0.031487,0.017427,4042.656706
1625,5.0,0.8,0.08,"[1, 1, 1, 1, 1]",0.035895,0.025241,4247.907662
1626,5.0,0.9,0.09,"[1, 1, 1, 1, 1]",0.041658,0.019509,3814.430517
1627,5.0,0.9,0.09,"[3, 1, 1, 1, 1]",0.035639,0.014601,3634.019212
1628,5.0,0.94,0.09,"[1, 1, 1, 1, 1]",0.032285,0.016246,3569.497197
1629,5.0,0.58,0.06,"[1, 1, 1, 1, 1]",0.051146,0.021327,2719.252355
1630,5.0,0.57,0.06,"[1, 1, 1, 1, 1]",0.039071,0.018404,3637.951356
1631,5.0,0.75,0.08,"[1, 1, 1, 2, 1]",0.095182,0.021566,1257.803258
1632,5.0,0.79,0.08,"[1, 1, 1, 1, 1]",0.058050,0.014612,1820.492394
1633,5.0,0.56,0.06,"[1, 1, 1, 1, 1]",0.031803,0.025684,5019.638512
1634,5.0,0.76,0.08,"[1, 1, 1, 1, 1]",0.043675,0.015758,2448.552532
1635,5.0,0.7,0.07,"[1, 1, 1, 1, 1]",0.032611,0.017160,4037.881640
1636,5.0,0.88,0.09,"[1, 1, 1, 1, 1]",0.045698,0.018226,2298.118552
1637,5.0,0.61,0.06,"[1, 1, 1, 1, 1]",0.034950,0.016182,3423.217938
1638,5.0,0.65,0.07,"[1, 1, 1, 1, 1]",0.025125,0.022793,5368.365262
