case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star,warning_negative_demand
26,5.0,1.21,0.12,"[1, 1, 1, 1, 1]",0.018472,0.026327,2307.2472,None
27,5.0,1.72,0.17,"[1, 1, 1, 1, 1]",0.012346,0.022590,2489.9585,None
28,5.0,1.84,0.18,"[1, 1, 1, 1, 1]",0.011033,0.016488,4115.0215,None
29,5.0,1.09,0.11,"[1, 1, 1, 1, 1]",0.011985,0.013131,3582.9170,None
30,5.0,1.08,0.11,"[1, 1, 1, 1, 1]",0.044108,0.028461,687.8507,None
31,5.0,1.85,0.19,"[1, 1, 1, 1, 1]",0.008553,0.018789,4239.5896,None
32,5.0,2.3,0.23,"[1, 1, 1, 1, 1]",0.008718,0.016130,4696.0159,None
33,5.0,2.31,0.23,"[1, 1, 1, 1, 1]",0.036712,0.016634,1391.3741,None
34,5.0,1.33,0.13,"[1, 1, 1, 1, 2]",0.012732,0.033033,3191.0918,None
35,5.0,2.09,0.21,"[1, 1, 1, 1, 1]",0.009029,0.026967,2892.8815,None
36,5.0,2.32,0.23,"[1, 1, 1, 1, 1]",0.008144,0.019238,5916.1104,None
37,5.0,1.61,0.16,"[1, 1, 1, 1, 1]",0.031594,0.016398,1122.9858,None
38,5.0,1.13,0.11,"[1, 1, 1, 1, 1]",0.046361,0.019201,1134.5803,None
39,5.0,2.09,0.21,"[1, 2, 1, 1, 1]",0.008433,0.016529,5190.5315,None
40,5.0,1.69,0.17,"[1, 1, 1, 1, 1]",0.013910,0.017035,2763.4744,None
41,5.0,2.02,0.2,"[1, 1, 1, 1, 1]",0.012789,0.016195,3151.1649,None
42,5.0,2.21,0.22,"[1, 1, 1, 1, 1]",0.014938,0.015170,2946.9240,None
43,5.0,1.53,0.15,"[1, 1, 1, 1, 1]",0.025444,0.016729,1908.5034,None
44,5.0,2.02,0.2,"[1, 1, 1, 1, 1]",0.012302,0.027034,3856.1398,None
45,5.0,1.37,0.14,"[1, 1, 1, 1, 1]",0.042384,0.015077,859.7493,None
46,5.0,2.19,0.22,"[1, 1, 1, 1, 2]",0.009222,0.012975,3873.1978,None
47,5.0,1.48,0.15,"[1, 1, 1, 1, 1]",0.010021,0.026429,3804.0778,None
48,5.0,1.82,0.18,"[1, 1, 1, 1, 1]",0.010036,0.016170,4053.3809,None
49,5.0,1.27,0.13,"[1, 1, 1, 1, 1]",0.009933,0.020658,3614.2780,None
50,5.0,1.91,0.19,"[1, 1, 1, 1, 1]",0.012712,0.018700,3072.6388,None
51,5.0,1.5,0.15,"[1, 1, 1, 1, 1]",0.024442,0.024096,1786.2747,None
52,5.0,1.16,0.12,"[1, 1, 1, 1, 1]",0.030467,0.027167,1151.4032,None
53,5.0,2.04,0.2,"[1, 1, 1, 1, 1]",0.011696,0.018380,2684.5948,None
54,5.0,1.96,0.2,"[1, 1, 1, 1, 1]",0.010834,0.038105,4652.1859,None
55,5.0,2.0,0.2,"[1, 1, 1, 1, 1]",0.012457,0.015805,3389.2524,None
56,5.0,1.98,0.2,"[1, 1, 1, 1, 1]",0.008370,0.014746,3013.2571,None
57,5.0,1.5,0.15,"[1, 1, 1, 1, 1]",0.018337,0.017357,2547.9126,None
58,5.0,1.94,0.19,"[1, 1, 1, 1, 1]",0.019826,0.025373,2042.7551,None
59,5.0,1.55,0.16,"[2, 1, 1, 1, 1]",0.011908,0.019951,3374.9656,None
60,5.0,1.54,0.15,"[1, 1, 1, 1, 1]",0.011999,0.013768,3348.7152,None
61,5.0,2.25,0.23,"[1, 1, 1, 1, 1]",0.008649,0.020101,4740.6911,None
62,5.0,1.83,0.18,"[1, 1, 1, 1, 1]",0.012421,0.024202,3518.2499,None
63,5.0,1.53,0.15,"[1, 1, 1, 1, 1]",0.015483,0.022708,2545.9905,None
64,5.0,2.43,0.24,"[1, 1, 1, 1, 1]",0.014928,0.020614,2295.0384,None
65,5.0,2.09,0.21,"[1, 1, 1, 1, 1]",0.009549,0.013457,4343.8364,None
66,5.0,1.55,0.16,"[1, 1, 1, 1, 1]",0.019203,0.024708,2314.1943,None
67,5.0,1.57,0.16,"[1, 1, 1, 1, 1]",0.010964,0.017981,3279.8134,None
68,5.0,1.69,0.17,"[1, 1, 1, 1, 1]",0.011571,0.018716,2831.0968,None
69,5.0,1.98,0.2,"[1, 2, 1, 1, 1]",0.012437,0.016852,3549.8003,None
70,5.0,2.05,0.2,"[1, 1, 1, 1, 1]",0.015835,0.014329,2344.1484,None
71,5.0,2.39,0.24,"[1, 1, 1, 1, 1]",0.007930,0.023906,4431.2757,None
72,5.0,1.17,0.12,"[1, 1, 1, 1, 1]",0.014137,0.012684,3078.4762,None
73,5.0,1.97,0.2,"[1, 1, 1, 1, 1]",0.009828,0.014131,2808.3045,None
74,5.0,1.8,0.18,"[1, 1, 1, 1, 1]",0.008690,0.020583,4363.4437,None
75,5.0,2.04,0.2,"[1, 1, 1, 1, 1]",0.007813,0.015257,5357.4083,None
76,5.0,0.86,0.09,"[1, 1, 1, 1, 1]",0.030222,0.026042,911.9161,None
77,5.0,2.16,0.22,"[1, 1, 1, 1, 1]",0.016668,0.017720,2502.9587,None
78,5.0,1.85,0.19,"[1, 1, 1, 1, 1]",0.011046,0.028924,3521.6554,None
79,5.0,1.61,0.16,"[1, 1, 1, 1, 1]",0.013698,0.021848,2451.4430,None
80,5.0,1.52,0.15,"[1, 1, 1, 1, 1]",0.010461,0.023942,3779.7768,None
81,5.0,1.99,0.2,"[1, 1, 1, 1, 1]",0.074810,0.016517,527.7343,None
82,5.0,2.2,0.22,"[1, 1, 1, 1, 1]",0.016105,0.024076,2745.7619,None
83,5.0,2.03,0.2,"[1, 1, 2, 1, 1]",0.008170,0.032121,4743.1827,None
84,5.0,1.7,0.17,"[1, 1, 1, 1, 1]",0.015433,0.014091,2170.6506,None
85,5.0,2.55,0.26,"[1, 1, 1, 1, 1]",0.008068,0.020161,4033.0340,None
86,5.0,1.48,0.15,"[1, 1, 1, 1, 1]",0.021967,0.016065,1622.4247,None
87,5.0,1.15,0.11,"[1, 1, 1, 1, 1]",0.030790,0.016161,1273.1433,None
88,5.0,0.98,0.1,"[1, 1, 1, 1, 1]",0.018977,0.022375,2602.1614,None
89,5.0,1.35,0.14,"[2, 1, 1, 1, 2]",0.010759,0.016415,2959.4549,None
90,5.0,1.89,0.19,"[1, 1, 1, 1, 1]",0.010541,0.014633,3420.8697,None
91,5.0,1.98,0.2,"[1, 1, 1, 1, 1]",0.011168,0.021128,3588.8661,None
92,5.0,1.7,0.17,"[1, 1, 1, 1, 1]",0.008475,0.013978,3940.8879,None
93,5.0,2.28,0.23,"[1, 1, 1, 1, 1]",0.009036,0.015282,4647.9289,None
94,5.0,1.53,0.15,"[1, 1, 1, 2, 1]",0.011158,0.019893,3635.0243,None
95,5.0,1.73,0.17,"[1, 1, 1, 1, 1]",0.012045,0.019004,1828.1357,None
96,5.0,2.01,0.2,"[1, 1, 1, 1, 1]",0.017680,0.038448,2001.1497,None
97,5.0,1.8,0.18,"[1, 1, 1, 1, 1]",0.036844,0.017270,1036.2624,None
98,5.0,2.17,0.22,"[1, 1, 2, 1, 1]",0.008204,0.020583,4278.3013,None
99,5.0,2.13,0.21,"[1, 1, 1, 1, 1]",0.017935,0.024074,2859.2024,None
100,5.0,1.75,0.18,"[1, 1, 1, 1, 1]",0.021264,0.024353,1912.1679,None
101,5.0,1.93,0.96,"[1, 1, 1, 1, 1]",0.023743,0.072131,1881.7908,None
102,5.0,2.45,1.23,"[1, 1, 1, 1, 1]",0.012536,0.088816,3275.4014,None
103,5.0,1.52,0.76,"[1, 1, 1, 1, 1]",0.014756,0.120221,2800.1955,None
104,5.0,2.56,1.28,"[1, 1, 1, 1, 1]",0.010197,0.074506,3403.0830,None
105,5.0,1.17,0.58,"[1, 1, 1, 1, 2]",0.030146,0.071079,1253.2354,None
106,5.0,1.74,0.87,"[1, 1, 1, 1, 1]",0.015208,0.076770,2914.1774,None
107,5.0,1.82,0.91,"[1, 1, 1, 1, 1]",0.014879,0.090998,3044.5845,None
108,5.0,1.77,0.89,"[1, 1, 1, 1, 1]",0.016492,0.073596,2342.9069,None
109,5.0,1.85,0.93,"[1, 1, 1, 2, 1]",0.013473,0.076735,2620.0483,None
110,5.0,1.07,0.54,"[1, 1, 1, 1, 1]",0.023257,0.086994,1337.2380,None
111,5.0,1.53,0.77,"[2, 1, 5, 1, 2]",0.019408,0.110107,1489.4136,None
112,5.0,1.32,0.66,"[1, 1, 1, 1, 1]",0.008681,0.113429,3907.3580,None
113,5.0,1.96,0.98,"[1, 1, 1, 1, 1]",0.011366,0.085805,2940.4557,None
114,5.0,1.31,0.66,"[1, 1, 1, 1, 1]",0.008465,0.093990,2962.6865,None
115,5.0,1.59,0.8,"[1, 1, 1, 1, 1]",0.012833,0.092125,3495.6582,None
116,5.0,1.42,0.71,"[1, 1, 1, 2, 1]",0.008835,0.073946,4224.0372,None
117,5.0,1.54,0.77,"[1, 1, 1, 1, 1]",0.009703,0.137279,4297.6159,None
118,5.0,1.66,0.83,"[1, 1, 1, 1, 1]",0.007726,0.114177,5441.7079,None
119,5.0,1.32,0.66,"[1, 1, 1, 1, 1]",0.028514,0.107291,1858.7481,None
120,5.0,1.51,0.76,"[1, 1, 1, 2, 1]",0.119371,0.092104,281.2249,None
121,5.0,1.84,0.92,"[1, 1, 1, 1, 1]",0.008614,0.075406,2818.5187,None
122,5.0,1.34,0.67,"[1, 1, 1, 1, 1]",0.011713,0.112594,3836.6954,None
123,5.0,2.11,1.05,"[1, 1, 1, 1, 1]",0.016149,0.078825,1826.7093,None
124,5.0,2.15,1.07,"[1, 1, 1, 1, 1]",0.010920,0.105137,3252.6124,None
125,5.0,1.27,0.64,"[1, 1, 1, 1, 1]",0.011201,0.078188,3322.9019,None
126,5.0,1.59,0.8,"[1, 2, 1, 1, 1]",0.014813,0.121139,2324.9551,None
127,5.0,1.39,0.69,"[1, 1, 1, 1, 1]",0.014231,0.082983,2465.1137,None
128,5.0,0.9,0.45,"[1, 2, 1, 1, 1]",0.013275,0.108822,2703.6635,None
129,5.0,2.17,1.08,"[1, 1, 1, 1, 1]",0.010616,0.065739,4502.5425,None
130,5.0,1.97,0.98,"[1, 1, 1, 1, 1]",0.008879,0.081605,4585.9524,None
131,5.0,1.7,0.85,"[1, 1, 1, 1, 1]",0.009484,0.111689,4702.7295,None
132,5.0,1.4,0.7,"[1, 1, 2, 1, 2]",0.012947,0.067013,2575.9602,None
133,5.0,1.36,0.68,"[1, 4, 1, 1, 1]",0.011849,0.098427,2567.3971,None
134,5.0,2.17,1.08,"[1, 1, 1, 1, 1]",0.011966,0.076793,2669.1891,None
135,5.0,1.83,0.92,"[1, 1, 1, 2, 1]",0.018826,0.078204,2373.2543,None
136,5.0,2.29,1.15,"[2, 1, 1, 1, 1]",0.017951,0.088655,2105.7105,None
137,5.0,1.87,0.94,"[1, 1, 1, 1, 1]",0.007708,0.065830,5160.6694,None
138,5.0,1.62,0.81,"[3, 1, 1, 1, 1]",0.041873,0.083830,1090.1125,None
139,5.0,1.78,0.89,"[1, 1, 1, 1, 1]",0.020013,0.065154,1920.7046,None
140,5.0,1.73,0.86,"[1, 1, 1, 1, 1]",0.015090,0.121667,3673.9639,None
141,5.0,1.72,0.86,"[1, 1, 1, 1, 1]",0.011674,0.113235,3698.8334,None
142,5.0,1.71,0.85,"[1, 1, 1, 1, 1]",0.011554,0.080829,3155.6568,None
143,5.0,1.78,0.89,"[1, 1, 1, 1, 1]",0.012889,0.077895,3705.4301,None
144,5.0,1.45,0.72,"[1, 1, 1, 1, 2]",0.026589,0.076312,1894.3957,None
145,5.0,1.32,0.66,"[1, 1, 1, 2, 1]",0.010395,0.079989,3490.0648,None
146,5.0,1.27,0.64,"[1, 1, 2, 1, 1]",0.034807,0.098217,1133.1077,None
147,5.0,1.32,0.66,"[1, 1, 1, 2, 1]",0.010161,0.092672,3209.2998,None
148,5.0,1.4,0.7,"[1, 1, 1, 1, 1]",0.011585,0.099081,3088.5269,None
149,5.0,1.51,0.76,"[1, 1, 1, 1, 1]",0.008229,0.084007,5509.7985,None
150,5.0,1.17,0.58,"[1, 1, 1, 1, 1]",0.014456,0.084966,2915.1094,None
151,5.0,1.59,0.8,"[1, 1, 1, 1, 1]",0.009706,0.107518,4038.5755,None
152,5.0,1.84,0.92,"[1, 1, 1, 1, 1]",0.016186,0.114141,1834.9448,None
153,5.0,1.46,0.73,"[1, 1, 2, 1, 1]",0.008842,0.086289,2981.1154,None
154,5.0,2.24,1.12,"[1, 1, 1, 2, 1]",0.047238,0.122034,667.4761,None
155,5.0,1.22,0.61,"[1, 2, 1, 1, 1]",0.012664,0.107046,3723.9663,None
156,5.0,1.51,0.76,"[1, 1, 1, 1, 2]",0.009589,0.079961,3496.8697,None
157,5.0,2.23,1.11,"[1, 1, 1, 1, 1]",0.008302,0.125059,4813.4686,None
158,5.0,2.34,1.17,"[1, 1, 1, 1, 1]",0.016899,0.100301,2678.2790,None
159,5.0,1.31,0.66,"[1, 1, 1, 1, 2]",0.009227,0.069748,3749.9543,None
160,5.0,1.59,0.8,"[1, 1, 1, 1, 1]",0.008226,0.101475,4471.1326,None
161,5.0,1.76,0.88,"[1, 1, 1, 1, 1]",0.021112,0.073699,2138.0778,None
162,5.0,1.34,0.67,"[1, 1, 1, 1, 1]",0.018594,0.088364,1981.3273,None
163,5.0,1.48,0.74,"[1, 1, 1, 1, 2]",0.011191,0.076773,3563.5609,None
164,5.0,1.32,0.66,"[1, 1, 1, 1, 1]",0.029530,0.095833,1565.1973,None
165,5.0,2.09,1.04,"[1, 1, 1, 1, 1]",0.010797,0.102326,3873.3767,None
166,5.0,1.94,0.97,"[1, 1, 1, 1, 1]",0.010090,0.088258,4598.7905,None
167,5.0,1.86,0.93,"[1, 1, 1, 1, 1]",0.014479,0.082444,3210.2162,None
168,5.0,1.96,0.98,"[1, 1, 1, 1, 1]",0.013045,0.065219,3132.1658,None
169,5.0,2.19,1.09,"[1, 1, 1, 1, 1]",0.007971,0.095924,4963.0791,None
170,5.0,2.09,1.04,"[1, 3, 1, 2, 1]",0.007078,0.085352,3348.8258,None
171,5.0,2.3,1.15,"[1, 1, 1, 1, 1]",0.010165,0.088475,4816.5548,None
172,5.0,1.73,0.86,"[1, 1, 1, 1, 1]",0.013443,0.109224,3417.3069,None
173,5.0,1.72,0.86,"[1, 1, 1, 1, 1]",0.008442,0.072511,4070.2718,None
174,5.0,1.78,0.89,"[1, 1, 1, 1, 1]",0.034052,0.072252,1287.4567,None
175,5.0,1.38,0.69,"[1, 2, 1, 1, 1]",0.010774,0.147945,3175.3026,None
176,5.0,1.76,0.88,"[1, 1, 1, 1, 1]",0.013365,0.081971,2950.8989,None
177,5.0,2.29,1.15,"[1, 1, 1, 1, 1]",0.009227,0.094433,4387.2832,None
178,5.0,2.03,1.01,"[1, 1, 1, 1, 1]",0.016056,0.123513,2820.0687,None
179,5.0,1.3,0.65,"[1, 1, 1, 1, 1]",0.014641,0.105466,2602.3288,None
180,5.0,1.43,0.71,"[1, 1, 1, 1, 1]",0.009157,0.103607,2963.9794,None
181,5.0,1.63,0.81,"[1, 1, 1, 1, 1]",0.011783,0.075011,4472.5122,None
182,5.0,1.3,0.65,"[1, 1, 2, 1, 1]",0.012668,0.074066,2951.5815,None
183,5.0,2.56,1.28,"[1, 1, 1, 1, 1]",0.008012,0.075953,3994.1958,None
184,5.0,1.61,0.81,"[1, 2, 1, 1, 1]",0.011182,0.089936,3632.4767,None
185,5.0,1.45,0.72,"[2, 1, 1, 1, 1]",0.010216,0.076393,4129.6740,None
186,5.0,1.5,0.75,"[1, 1, 1, 1, 1]",0.014086,0.087301,2667.9227,None
187,5.0,1.79,0.9,"[1, 1, 1, 1, 1]",0.011138,0.092248,3280.7203,None
188,5.0,1.12,0.56,"[2, 1, 1, 1, 1]",0.010346,0.116652,3756.1828,None
189,5.0,2.07,1.03,"[1, 1, 1, 1, 1]",0.012630,0.095495,3669.0684,None
190,5.0,1.01,0.51,"[1, 1, 1, 1, 1]",0.017792,0.074005,2139.1672,None
191,5.0,1.81,0.91,"[1, 1, 1, 1, 1]",0.051195,0.099940,638.7334,None
192,5.0,1.97,0.98,"[1, 1, 1, 1, 1]",0.009867,0.080372,3587.7805,None
193,5.0,2.08,1.04,"[1, 1, 1, 1, 1]",0.010976,0.089621,3686.0619,None
194,5.0,1.52,0.76,"[1, 1, 1, 1, 2]",0.007852,0.080716,4160.8289,None
195,5.0,2.16,1.08,"[1, 1, 1, 1, 1]",0.013009,0.106461,3120.8942,None
196,5.0,2.35,1.18,"[1, 1, 1, 1, 1]",0.008125,0.078823,4108.0634,None
197,5.0,1.4,0.7,"[1, 1, 1, 1, 1]",0.019544,0.067603,2022.1071,None
198,5.0,1.76,0.88,"[1, 1, 1, 1, 1]",0.012604,0.074378,2973.6831,None
199,5.0,1.16,0.58,"[1, 1, 1, 1, 2]",0.016712,0.115223,2237.3687,None
200,5.0,1.73,0.86,"[1, 1, 1, 1, 1]",0.036418,0.072210,814.4370,None
201,5.0,1.81,1.81,"[1, 1, 1, 1, 1]",0.009856,0.188199,3823.1302,None
202,5.0,2.45,2.45,"[1, 1, 1, 1, 1]",0.013183,0.189201,3446.8508,None
203,5.0,2.08,2.08,"[1, 1, 1, 1, 1]",0.022812,0.143454,2112.0504,None
204,5.0,2.33,2.33,"[1, 1, 1, 1, 1]",0.013649,0.132961,3020.0846,None
205,5.0,1.25,1.25,"[1, 1, 1, 1, 1]",0.020417,0.125294,1894.5436,None
206,5.0,1.08,1.08,"[1, 1, 1, 1, 1]",0.013508,0.125671,3050.0072,None
207,5.0,1.67,1.67,"[1, 5, 1, 1, 1]",0.008932,0.182414,3230.7798,None
208,5.0,1.31,1.31,"[1, 1, 2, 1, 1]",0.016132,0.182220,2242.6938,None
209,5.0,2.3,2.3,"[1, 1, 1, 1, 1]",0.009621,0.133651,3932.9818,None
210,5.0,1.0,1.0,"[2, 1, 1, 1, 1]",0.014571,0.221971,2730.8518,None
211,5.0,2.45,2.45,"[1, 1, 1, 1, 1]",0.022905,0.163045,2347.1064,None
212,5.0,1.28,1.28,"[1, 1, 1, 4, 4]",0.040026,0.237354,673.6919,None
213,5.0,2.05,2.05,"[1, 1, 1, 1, 1]",0.024673,0.200225,1217.5038,None
214,5.0,1.43,1.43,"[1, 3, 1, 1, 1]",0.012636,0.200727,2079.8102,None
215,5.0,2.37,2.37,"[1, 4, 1, 1, 1]",0.006350,0.154363,5351.9426,None
216,5.0,2.13,2.13,"[1, 1, 1, 1, 1]",0.007663,0.182919,4922.3751,None
217,5.0,1.49,1.49,"[1, 1, 1, 1, 1]",0.015308,0.173312,2832.5091,None
218,5.0,1.73,1.73,"[2, 1, 1, 1, 1]",0.014527,0.169443,2321.9489,None
219,5.0,1.21,1.21,"[1, 1, 1, 1, 1]",0.009098,0.180770,3213.8554,None
220,5.0,1.12,1.12,"[1, 1, 1, 1, 1]",0.020896,0.160213,2125.7556,None
221,5.0,2.48,2.48,"[1, 1, 1, 1, 1]",0.008053,0.177774,6301.0499,None
222,5.0,1.02,1.02,"[1, 2, 1, 1, 1]",0.011636,0.141153,3667.0916,None
223,5.0,1.96,1.96,"[1, 1, 1, 1, 1]",0.028179,0.155737,1132.7486,None
224,5.0,1.92,1.92,"[1, 1, 2, 1, 1]",0.009447,0.197655,3831.8341,None
225,5.0,1.06,1.06,"[1, 2, 1, 1, 1]",0.023713,0.175224,1034.8713,None
226,5.0,1.33,1.33,"[1, 1, 1, 1, 1]",0.013879,0.148760,3714.9835,None
227,5.0,2.05,2.05,"[1, 1, 1, 1, 1]",0.028875,0.177057,975.9219,None
228,5.0,2.29,2.29,"[1, 1, 1, 1, 1]",0.015979,0.137715,2348.0499,None
229,5.0,0.84,0.84,"[1, 1, 1, 1, 1]",0.019245,0.134151,1584.8114,None
230,5.0,2.44,2.44,"[1, 1, 2, 1, 1]",0.007973,0.150451,4822.2600,None
231,5.0,2.3,2.3,"[1, 1, 2, 1, 1]",0.010091,0.133219,4033.1235,None
232,5.0,1.87,1.87,"[1, 1, 1, 1, 1]",0.008095,0.187606,4061.9534,None
233,5.0,2.08,2.08,"[1, 1, 1, 1, 1]",0.013854,0.182897,3274.2264,None
234,5.0,2.03,2.03,"[1, 1, 1, 1, 1]",0.021992,0.150970,1763.3893,None
235,5.0,1.73,1.73,"[1, 1, 1, 1, 1]",0.011847,0.156401,3678.6762,None
236,5.0,2.21,2.21,"[1, 1, 1, 1, 1]",0.008059,0.191140,4008.1475,None
237,5.0,1.36,1.36,"[1, 1, 1, 1, 1]",0.013907,0.121218,2998.4673,None
238,5.0,1.88,1.88,"[1, 1, 1, 1, 1]",0.022866,0.163946,1357.4578,None
239,5.0,1.66,1.66,"[1, 1, 1, 3, 1]",0.010223,0.221934,3100.2931,None
240,5.0,1.62,1.62,"[1, 1, 1, 1, 1]",0.011298,0.155715,3198.8610,None
241,5.0,2.17,2.17,"[1, 1, 2, 1, 1]",0.006804,0.154545,4163.9340,None
242,5.0,2.01,2.01,"[1, 1, 1, 1, 1]",0.008800,0.159061,3931.6332,None
243,5.0,1.44,1.44,"[2, 1, 1, 1, 1]",0.015590,0.170673,2233.4481,None
244,5.0,2.03,2.03,"[1, 1, 1, 1, 1]",0.008651,0.174720,4110.3908,None
245,5.0,1.17,1.17,"[1, 1, 1, 2, 1]",0.009927,0.142632,4683.1399,None
246,5.0,1.36,1.36,"[1, 1, 1, 1, 1]",0.014549,0.156333,2565.0651,None
247,5.0,1.74,1.74,"[1, 1, 1, 1, 1]",0.078668,0.139394,278.8953,None
248,5.0,2.05,2.05,"[1, 1, 3, 1, 1]",0.008260,0.176288,5326.8506,None
249,5.0,1.75,1.75,"[1, 1, 1, 1, 1]",0.024366,0.179162,1236.9936,None
250,5.0,1.42,1.42,"[1, 1, 1, 1, 1]",0.013908,0.122956,2722.2460,None
251,5.0,1.56,1.56,"[1, 1, 2, 1, 1]",0.009855,0.144188,4617.9546,None
252,5.0,1.08,1.08,"[1, 1, 1, 1, 1]",0.016042,0.139593,3019.5843,None
253,5.0,1.93,1.93,"[1, 1, 1, 1, 1]",0.008731,0.129627,4077.3522,None
254,5.0,1.23,1.23,"[1, 1, 1, 1, 1]",0.016516,0.171752,2139.6986,None
255,5.0,1.9,1.9,"[1, 1, 1, 1, 1]",0.024726,0.137774,1308.7621,None
256,5.0,2.07,2.07,"[1, 1, 1, 1, 1]",0.007400,0.125352,5235.4129,None
257,5.0,2.04,2.04,"[1, 1, 1, 1, 1]",0.006258,0.198906,5107.4030,None
258,5.0,1.97,1.97,"[1, 1, 1, 1, 1]",0.007022,0.163823,6140.4031,None
259,5.0,1.21,1.21,"[1, 1, 1, 1, 1]",0.010040,0.164079,4581.8475,None
260,5.0,1.64,1.64,"[1, 1, 2, 1, 1]",0.016495,0.154560,2613.5329,None
261,5.0,1.47,1.47,"[1, 1, 1, 1, 1]",0.023759,0.157176,2186.9583,None
262,5.0,1.82,1.82,"[1, 1, 1, 1, 1]",0.009577,0.130572,4999.2658,None
263,5.0,2.09,2.09,"[1, 2, 1, 1, 1]",0.006950,0.136446,4445.7472,None
264,5.0,2.04,2.04,"[1, 1, 1, 1, 1]",0.029850,0.144162,1483.4412,None
265,5.0,1.22,1.22,"[1, 2, 1, 1, 1]",0.008215,0.116840,3248.8152,None
266,5.0,1.8,1.8,"[1, 1, 1, 1, 1]",0.012529,0.167931,2835.0385,None
267,5.0,1.76,1.76,"[1, 1, 1, 1, 1]",0.021891,0.168658,2042.8378,None
268,5.0,1.85,1.85,"[1, 1, 1, 1, 1]",0.010470,0.181713,4829.1515,None
269,5.0,1.64,1.64,"[1, 2, 1, 2, 1]",0.022937,0.239078,1257.3810,None
270,5.0,1.97,1.97,"[1, 1, 1, 1, 1]",0.010256,0.196289,3929.4058,None
271,5.0,1.71,1.71,"[1, 1, 1, 1, 1]",0.013631,0.161123,3546.4371,None
272,5.0,2.18,2.18,"[1, 1, 1, 1, 1]",0.011945,0.178190,3378.9121,None
273,5.0,0.98,0.98,"[1, 1, 1, 1, 1]",0.018974,0.169556,1732.8598,None
274,5.0,1.74,1.74,"[1, 1, 1, 1, 1]",0.013894,0.155839,3129.2969,None
275,5.0,1.7,1.7,"[1, 1, 1, 1, 1]",0.008277,0.133277,3158.0326,None
276,5.0,2.03,2.03,"[1, 1, 1, 1, 1]",0.006868,0.140719,5265.1578,None
277,5.0,1.78,1.78,"[1, 1, 1, 1, 1]",0.041523,0.156199,1258.5813,None
278,5.0,2.32,2.32,"[1, 1, 1, 1, 1]",0.018042,0.142298,2479.8215,None
279,5.0,2.2,2.2,"[1, 1, 1, 1, 1]",0.016774,0.173795,2308.2708,None
280,5.0,1.74,1.74,"[1, 1, 1, 1, 1]",0.025228,0.150921,1721.0977,None
281,5.0,1.52,1.52,"[1, 1, 1, 1, 2]",0.008733,0.219393,3525.6818,None
282,5.0,2.11,2.11,"[1, 1, 1, 1, 1]",0.043423,0.152802,1024.7987,None
283,5.0,1.06,1.06,"[1, 1, 1, 1, 1]",0.010268,0.148620,3385.3087,None
284,5.0,1.34,1.34,"[1, 1, 1, 1, 1]",0.013942,0.146186,2421.4127,None
