case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star,warning_negative_demand
55873,10.0,36.38,36.38,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.007176,0.309381,19718.3925,None
55874,10.0,33.39,33.39,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1]",0.064308,0.354690,2241.5204,None
55875,10.0,34.37,34.37,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1]",0.007470,0.305076,19005.3595,None
55876,10.0,35.33,35.33,"[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1]",0.010401,0.346498,16276.0933,None
55877,10.0,25.34,25.34,"[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.012320,0.317652,14748.4408,None
55878,10.0,38.48,38.48,"[2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1]",0.006182,0.336234,22568.4899,None
55879,10.0,32.65,32.65,"[2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1]",0.006556,0.320304,25328.6411,None
55880,10.0,33.49,33.49,"[1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1]",0.005730,0.309867,28625.4220,None
55881,10.0,28.81,28.81,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.011491,0.319188,16507.9173,None
55882,10.0,32.28,32.28,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2]",0.006117,0.329500,26630.4445,None
55883,10.0,27.43,27.43,"[1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 3]",0.014601,0.334082,8344.4349,None
55884,10.0,32.79,32.79,"[1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 2, 3, 1, 1, 2, 1, 3, 1, 1, 1, 2]",0.012118,0.313189,11286.1816,None
