case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star,warning_negative_demand
12801,5.0,1.6,0.16,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.012944,0.011769,4626.1991,None
12802,5.0,1.87,0.19,"[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.020697,0.012314,2961.3597,None
12803,5.0,2.28,0.23,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.008080,0.009317,8242.6991,None
12804,5.0,2.02,0.2,"[1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0]",0.009365,0.008805,7174.9904,None
12805,5.0,1.17,0.12,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.016295,0.011292,3629.4236,None
12806,5.0,1.61,0.16,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.007669,0.007758,6058.2693,None
12807,5.0,1.74,0.17,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.011076,0.009810,5915.2868,None
12808,5.0,1.68,0.17,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.104540,0.014980,681.8472,None
12809,5.0,1.46,0.15,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.010173,0.009648,6110.0589,None
12810,5.0,2.05,0.2,"[1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.008286,0.012499,7014.0450,None
12811,5.0,1.31,0.13,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.011543,0.011948,6019.1393,None
12812,5.0,1.72,0.17,"[1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]",0.009475,0.016193,7321.6585,None
12813,5.0,1.87,0.19,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.021423,0.008218,3693.2972,None
12814,5.0,1.85,0.19,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.009262,0.011049,8602.5821,None
12815,5.0,1.83,0.18,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.011647,0.011557,6430.9838,None
12816,5.0,1.22,0.12,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.011788,0.013725,6650.7898,None
12817,5.0,1.62,0.16,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.009137,0.009583,6890.7559,None
12818,5.0,1.57,0.16,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.013962,0.008104,4801.6262,None
12819,5.0,1.26,0.13,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.027709,0.014281,2621.4974,None
12820,5.0,2.03,0.2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.009975,0.009669,4523.2556,None
12821,5.0,1.49,0.15,"[1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0]",0.015209,0.010624,3753.7892,None
12822,5.0,1.77,0.18,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.010836,0.011077,6393.4585,None
12823,5.0,1.32,0.13,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.012597,0.012773,3715.0761,None
12824,5.0,1.6,0.16,"[2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0]",0.009491,0.009810,5573.7833,None
12825,5.0,1.57,0.16,"[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.008539,0.009151,5474.6644,None
