case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star,warning_negative_demand
2809,5.0,16.64,1.66,"[2.0, 1.0, 1.0, 1.0, 1.0]",0.021503,0.074222,4647.7294,None
2810,5.0,10.6,1.06,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.023044,0.075702,4882.8318,None
2811,5.0,11.64,1.16,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.027993,0.079970,5910.0195,None
2812,5.0,18.0,1.8,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.027308,0.076734,4501.2888,None
2813,5.0,12.2,1.22,"[1.0, 1.0, 1.0, 2.0, 1.0]",0.022881,0.074479,3957.4913,None
2814,5.0,16.32,1.63,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.075208,0.072855,2039.4109,None
2815,5.0,11.08,1.11,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.024713,0.078922,4637.1753,None
2816,5.0,18.6,1.86,"[1.0, 2.0, 1.0, 1.0, 1.0]",0.022769,0.073977,4112.2519,None
2817,5.0,12.4,1.24,"[1.0, 1.0, 2.0, 1.0, 1.0]",0.026773,0.071950,4463.1227,None
2818,5.0,13.16,1.32,"[1.0, 2.0, 1.0, 1.0, 1.0]",0.219346,0.073476,587.8382,None
2819,5.0,12.92,1.29,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.056663,0.077498,3014.6505,None
2820,5.0,9.68,0.97,"[1.0, 1.0, 1.0, 1.0, 2.0]",0.021673,0.072667,4651.8793,None
2821,5.0,11.88,1.19,"[1.0, 1.0, 1.0, 1.0, 2.0]",0.039196,0.073817,2439.2528,None
2822,5.0,12.04,1.2,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.074030,0.076079,1630.6913,None
2823,5.0,11.44,1.14,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.057537,0.073856,2070.6558,None
2824,5.0,17.8,1.78,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.018195,0.077275,6348.8299,None
2825,5.0,17.68,1.77,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.034143,0.075772,4559.0026,None
2826,5.0,13.04,1.3,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.104616,0.071951,1006.1591,None
2827,5.0,12.64,1.26,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.141887,0.074971,989.0988,None
2828,5.0,6.36,0.64,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.040549,0.076200,2632.3968,None
2829,5.0,15.92,1.59,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.027678,0.076395,4415.7733,None
2830,5.0,13.88,1.39,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.128612,0.077882,1207.5038,None
2831,5.0,14.08,1.41,"[2.0, 1.0, 2.0, 1.0, 1.0]",0.019693,0.074803,4826.0903,None
2832,5.0,12.84,1.28,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.021965,0.073925,6758.7911,None
2833,5.0,12.4,1.24,"[1.0, 1.0, 1.0, 1.0, 2.0]",0.051493,0.078774,2447.3117,None
2834,5.0,15.04,1.5,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.033774,0.072130,3487.8635,None
2835,5.0,15.52,1.55,"[2.0, 1.0, 2.0, 1.0, 1.0]",0.033883,0.073223,3271.5123,None
2836,5.0,15.6,1.56,"[1.0, 1.0, 2.0, 1.0, 1.0]",0.019860,0.076269,4614.2262,None
2837,5.0,14.48,1.45,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.018336,0.075872,4833.1238,None
2838,5.0,17.52,1.75,"[1.0, 2.0, 1.0, 1.0, 2.0]",0.025170,0.081195,4035.0391,None
2839,5.0,11.44,1.14,"[1.0, 2.0, 2.0, 1.0, 1.0]",0.038629,0.078698,2277.2846,None
2840,5.0,15.96,1.6,"[1.0, 2.0, 1.0, 1.0, 1.0]",0.021623,0.078726,5896.8559,None
2841,5.0,13.52,1.35,"[1.0, 1.0, 1.0, 2.0, 1.0]",0.083813,0.072333,1504.1808,None
2842,5.0,15.28,1.53,"[2.0, 1.0, 1.0, 1.0, 2.0]",0.020406,0.080966,4169.8682,None
2843,5.0,13.0,1.3,"[2.0, 2.0, 1.0, 3.0, 1.0]",0.015892,0.078741,4278.6093,None
2844,5.0,13.76,1.38,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.034228,0.084333,3338.2146,None
2845,5.0,15.68,1.57,"[2.0, 1.0, 1.0, 1.0, 1.0]",0.023137,0.075083,4746.0251,None
2846,5.0,13.96,1.4,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.045033,0.081198,2937.3860,None
2847,5.0,18.28,1.83,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.018409,0.079537,7127.1015,None
2848,5.0,12.36,1.24,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.039396,0.074447,3343.5131,None
2849,5.0,12.36,1.24,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.046310,0.075073,2727.2832,None
2850,5.0,14.4,1.44,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.022095,0.075695,6265.6220,None
2851,5.0,15.76,1.58,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.032853,0.077544,3891.8301,None
2852,5.0,12.68,1.27,"[2.0, 1.0, 1.0, 1.0, 4.0]",0.046366,0.082074,1641.3881,None
2853,5.0,13.12,1.31,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.083974,0.073365,1354.4626,None
2854,5.0,15.6,1.56,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.026566,0.076970,5116.9812,None
2855,5.0,13.88,1.39,"[1.0, 2.0, 1.0, 1.0, 1.0]",0.020026,0.081836,5952.9060,None
2856,5.0,13.28,1.33,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.036630,0.076341,3888.6037,None
2857,5.0,10.68,1.07,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.029385,0.078656,4865.7847,None
2858,5.0,11.28,1.13,"[1.0, 2.0, 1.0, 1.0, 1.0]",0.032321,0.076832,3963.4192,None
2859,5.0,11.96,1.2,"[2.0, 1.0, 2.0, 1.0, 2.0]",0.020924,0.085951,4498.7471,None
2860,5.0,11.44,1.14,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.035682,0.071856,3503.2015,None
2861,5.0,17.64,1.76,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.025247,0.074963,4205.7015,None
2862,5.0,13.12,1.31,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.026739,0.075550,4337.4107,None
2863,5.0,11.44,1.14,"[1.0, 1.0, 2.0, 1.0, 1.0]",0.030261,0.075121,2744.7671,None
2864,5.0,15.04,1.5,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.035702,0.079831,3666.9992,None
2865,5.0,11.0,1.1,"[1.0, 3.0, 2.0, 2.0, 1.0]",0.032809,0.079383,3172.2028,None
2866,5.0,15.56,1.56,"[1.0, 1.0, 2.0, 1.0, 1.0]",0.043859,0.080357,2631.3589,None
2867,5.0,13.72,1.37,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.020548,0.074060,5909.0946,None
2868,5.0,15.48,1.55,"[1.0, 2.0, 1.0, 1.0, 1.0]",0.023333,0.078833,5076.9414,None
2869,5.0,13.84,1.38,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.048277,0.071718,3386.3131,None
2870,5.0,8.88,0.89,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.031530,0.078161,4043.1792,None
2871,5.0,15.64,1.56,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.098480,0.072251,1049.1437,None
2872,5.0,18.32,1.83,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.025045,0.073696,4319.4522,None
2873,5.0,10.08,1.01,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.036520,0.073770,3512.0017,None
2874,5.0,12.08,1.21,"[1.0, 1.0, 1.0, 2.0, 2.0]",0.017089,0.073747,4737.4853,None
2875,5.0,14.68,1.47,"[1.0, 2.0, 1.0, 1.0, 1.0]",0.017021,0.075440,5349.3378,None
2876,5.0,10.56,1.06,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.029882,0.074451,3820.3774,None
2877,5.0,15.96,1.6,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.021665,0.077581,6253.5070,None
2878,5.0,19.68,1.97,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.059293,0.072888,2368.2239,None
2879,5.0,14.44,1.44,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.021100,0.074455,5865.5331,None
2880,5.0,11.08,1.11,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.022103,0.081868,6487.6870,None
2881,5.0,8.84,0.88,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.068065,0.074178,1618.4643,None
2882,5.0,15.04,1.5,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.032224,0.071805,3907.6638,None
2883,5.0,15.28,1.53,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.023416,0.072895,6702.2029,None
2884,5.0,15.96,1.6,"[1.0, 2.0, 1.0, 1.0, 1.0]",0.105518,0.073146,1478.8935,None
2885,5.0,11.56,1.16,"[1.0, 1.0, 1.0, 2.0, 1.0]",0.061875,0.074940,1699.2208,None
2886,5.0,18.76,1.88,"[1.0, 1.0, 1.0, 1.0, 2.0]",0.029605,0.078104,3899.6922,None
2887,5.0,13.76,1.38,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.019886,0.074532,5920.6542,None
2888,5.0,9.32,0.93,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.049573,0.081376,2817.6770,None
2889,5.0,16.28,1.63,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.077338,0.079974,1815.4067,None
2890,5.0,14.32,1.43,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.079857,0.078454,1582.3282,None
2891,5.0,10.8,1.08,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.054797,0.071036,2434.0614,None
2892,5.0,12.24,1.22,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.022191,0.083949,5786.1499,None
2893,5.0,15.76,1.58,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.023987,0.074137,5923.1446,None
2894,5.0,10.88,1.09,"[1.0, 1.0, 1.0, 2.0, 1.0]",0.020243,0.074569,4301.3453,None
2895,5.0,18.16,1.82,"[1.0, 1.0, 1.0, 2.0, 1.0]",0.025671,0.083982,4593.5695,None
2896,5.0,16.48,1.65,"[1.0, 2.0, 1.0, 1.0, 1.0]",0.027392,0.081870,4395.3941,None
2897,5.0,16.72,1.67,"[1.0, 2.0, 1.0, 1.0, 1.0]",0.017956,0.077262,6205.3221,None
2898,5.0,12.32,1.23,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.026161,0.081218,5278.9392,None
2899,5.0,16.44,1.64,"[1.0, 1.0, 1.0, 1.0, 1.0]",0.019319,0.076151,5544.6633,None
2900,5.0,16.12,1.61,"[1.0, 1.0, 1.0, 2.0, 1.0]",0.088091,0.077943,1154.8252,None
2901,5.0,15.44,7.72,"[2.0, 2.0, 3.0, 2.0, 4.0]",0.010053,0.291890,5183.9500,None
2902,5.0,14.04,7.02,"[2.0, 4.0, 4.0, 4.0, 5.0]",0.004902,0.304409,8023.5508,None
2903,5.0,13.44,6.72,"[3.0, 3.0, 5.0, 3.0, 3.0]",0.007436,0.296888,5937.1126,None
2904,5.0,13.8,6.9,"[2.0, 3.0, 2.0, 3.0, 3.0]",0.006496,0.293041,7198.6133,None
